ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0278237	0	0	0	0	0	10.1792669118374	27.5455105911848	0	25.5182334566630	21.3703234045602	17.187072189941	20.1599825643708	12.732576070615	0	18.2985610096401	1.48090598649967	10.720955279219	10.1258706367678
DDB_G0278239	6.06205199740382	25.5466286359682	60.4136110180946	55.2951895651705	108.5205773505	57.9719164663447	66.0523644609826	7.03217676393421	43.8536103111436	38.4334967805646	57.2409649391949	40.2852856747985	36.8927116368968	26.6427394610191	162.653875641245	85.892547216981	6.70059704951188	35.4405472286873
DDB_G0278241	25.7398827686002	33.6871779358290	96.3647606182323	79.2787659715828	98.73979518742	16.0400241343954	46.7438011238515	29.0059810489199	24.1262804516516	102.318308777448	97.2196033770364	90.414282272452	48.6151909856633	40.5743802143585	119.957233285418	108.106137014476	87.1077616436544	15.1888059551517
DDB_G0278243	173.060110033815	13.1744275165918	17.9533684316374	7.26510174057863	7.93799525531313	3.54805120286225	6.72081968014794	124.623678941504	16.5438630731171	15.2699752105437	12.3807145985787	9.36919472449342	9.98555421788562	6.13041380159693	16.2653875641245	29.6181197299935	155.453851548676	17.7202736143436
DDB_G0278245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68023881980475	0
DDB_G0278247	0.458562644634773	0	0.507774984668897	2.60745534600076	4.76652552544646	3.23125407882847	2.08188215699487	0.638337033556939	0.694317998020514	0	1.81859190181577	1.21894877489105	2.88697385146416	0.514566231472094	10.1658672275778	4.44271795949902	1.34011940990238	5.0629353183839
DDB_G0278249	3.18318345632655	10.4983313451104	35.2479851912456	16.9688008094642	81.3402847901134	60.882105764267	27.4582427147913	0	8.83614539782177	26.9085718110121	19.8377719590309	59.2306489379031	25.0504688681829	19.64567554518	44.7298158013424	37.7631026557417	46.9041793465831	1002.46119304001
DDB_G0278251	0	0	0	0	2.63913078896325	0	0	0	0	0	1.72614569370213	4.04944678232809	1.91815229881532	0	0	1.48090598649967	0	2.53146765919195
DDB_G0278253	20.7488757193029	218.979346007168	287.195222221414	415.883697934318	431.947120306287	575.07932884467	787.514060328583	40.4365386142396	316.955037208729	276.251157503984	419.663622324258	368.616247262516	573.895608935029	616.60895109644	544.890483398171	448.714513909401	89.7880004634592	280.992910170306
DDB_G0278255	62.9690918347463	95.8504010918305	103.696343954029	64.2656743490773	36.3628717612658	34.9442463110972	44.7146800332007	55.0655872026964	188.648046842540	105.777550100522	53.0553709971323	39.1635884093160	36.5939677020699	33.5179277046296	16.2653875641245	33.3203846962427	56.2850152158998	126.573382959597
DDB_G0278257	111.102822108995	216.863076780137	299.614902422063	289.550780700913	341.743499555785	321.827030783303	386.370193965907	118.887875650701	253.287834026569	329.835046350537	279.614363238703	331.496144616555	361.630893977072	336.274206200949	748.207827949727	448.714513909401	361.832240673641	334.153731013337
DDB_G0278259	206.978058984972	840.699228797076	145.391523257402	121.294677653054	55.7195895427251	43.8035409609114	45.6957794660208	261.258258549022	675.095008113014	133.143573487024	104.186582397588	82.4779043760821	73.6104783353235	65.8129397537047	38.6302954647957	607.911907458116	2251.40060863599	420.223631425864
DDB_G0278261	28.488946493746	23.1491381585248	29.4889725892022	79.675601719244	111.048042381161	53.6156288773988	41.0514860725766	30.1743532202266	17.1917363547262	13.0884297233038	69.1231185462548	117.297892278256	48.73856607772	39.6128438750096	69.1278971475292	131.060179805221	2783.42801436723	1053.09054622385
DDB_G0278263	0	2.64250942273166	2.66165536040793	1.70847021521567	5.20524535078536	7.25896734303783	10.9128117181990	1.67301781144418	3.03289724296554	1.26995458061476	2.04272070588456	7.18817260311747	32.5358254484573	21.5780297909031	46.762989246858	19.9922308177456	12.0610746891214	15.1888059551517
DDB_G0278265	9.71432282541643	0.667467157314233	2.01690959571888	0.431539713007806	3.15548269764303	9.16765377601898	23.7054645245387	1.69033939199562	0.919289498281103	1.92465457239100	1.37591333552358	0.806955034216789	23.6989123951607	19.7575530077267	36.5971220192801	7.40452993249837	5.3604776396095	0
DDB_G0278267	20.2559079559458	5.56710068016268	8.66603798085843	4.58094727599218	7.57660494275706	4.17076713848451	3.34407870811995	7.0492528926441	4.18225046872319	4.86449801272452	4.95554219954366	4.89492240315612	3.76778894571619	2.58292414150617	16.2653875641245	145.869239670218	2.68023881980475	12.6573382959597
DDB_G0278269	2.86098450979386	4.71784987719587	4.75203240798944	2.03349788795728	17.3474462311296	17.2798971025139	5.19556721164884	3.98260169336014	1.44395613878076	3.02311381782656	9.72535126245323	1.90126343913874	5.40357194323838	5.61818665514078	28.4644282372179	34.8012906827423	20.1017911485356	2.53146765919195
DDB_G0278271	17.3777688267355	59.7009702462087	129.888414852395	117.339934142693	161.817125990238	81.9992143901071	111.439701907200	40.8215193410696	135.945303545536	142.309767789816	129.835970229552	112.59663762841	80.002594520445	70.6878276377497	711.610705930447	478.332633639395	26.8023881980475	30.3776119103034
DDB_G0278273	0	0	4.06664181121287	2.61030654597712	5.72608515028567	11.0906996234487	12.0047538427779	1.02245606762252	1.11212355325813	0.776126086448365	2.49679610809035	3.41678867840610	3.69936729510938	2.88472183606090	63.0283768109825	13.3281538784971	1.34011940990238	0
DDB_G0278275	97.0283177224505	125.716349642374	151.568933325554	179.800770996101	207.115005482462	139.532333357411	215.53534901911	229.131842606081	217.745062921342	203.222806816781	238.536744428928	272.888736891794	223.618902983768	262.474339710922	514.392881715438	361.34106070592	309.567583687449	255.678233578387
DDB_G0278277	9.71029195993608	6.40502590264235	12.9028652694048	2.76070815824184	3.36445158424948	7.81981844961257	17.6339558462749	5.40684160578685	13.7223601817255	4.10422603809596	14.3035610996260	6.45296156745693	14.6719455532164	9.80657617645213	8.13269378206225	17.7708718379961	0	2.53146765919195
DDB_G0278279	0	0	2.58741740778872	1.66081816650374	63.7567872884383	239.921094722154	478.440437550515	0	1.17932189707397	2.46906691066124	0.661915286789313	19.4102295220662	96.3561289772261	282.522964699873	0	12.5877008852472	0	45.5664178654551
DDB_G0278281	4.90797611596825	87.4087293785553	111.954689374960	161.863393204530	197.261542504295	144.264570562800	106.063721906575	6.83209361096285	99.083405972755	60.158835607208	160.719590972547	140.248326145445	124.214607278398	107.393911545336	67.0947237020136	68.121675378985	26.8023881980475	169.608333165861
DDB_G0278283	86.2955627682404	15.5856750621944	17.7462422595649	42.9353220263894	223.181768706441	305.281106842248	141.041992854265	58.3472927386044	31.7321206153796	25.4017728757862	33.8743291620363	193.343340887041	203.734186695242	163.581498941293	388.336128093473	108.106137014476	1841.32406920586	106.321641686062
DDB_G0278285	471.611188637829	656.525904470487	396.511289890279	218.312503302740	118.546289774461	59.098252811845	67.4285982779428	332.8509359043	592.413445862035	462.594730602394	230.185588034779	162.259350497638	85.9161074307069	85.947279388659	223.649079006712	1011.45878877928	376.573554182568	81.0069650941424
DDB_G0278287	19.1250391432723	0	7.0591710652036	0	0	6.41734626171096	0	26.6227982069932	0	6.73627905622202	10.8352983002747	0	4.01351836809055	0	0	0	0	0
DDB_G0278289	0	0	0	0	0	1.23191732667027	0	2.5553464826516	0.308827287991859	0.646570914846771	0	0	1.15569332328077	0	0	1.48090598649967	0	0
DDB_G0278291	0.590636191110552	7.79181536190597	18.3126297334965	14.4832947489477	13.8135664925392	8.62109542483585	25.4742337571222	4.93313127734374	8.04863650172074	14.0424072735111	12.5484435672492	11.7751947850102	9.4820974004494	13.9181642777069	36.5971220192801	37.0226496624918	36.1832240673641	7.59440297757585
DDB_G0278293	291.329210697318	159.332181511832	136.575718412415	198.483185623426	163.267670817914	200.053055661684	178.124320018895	648.051385461483	166.985164964645	147.344840185136	202.376146234984	162.956826212387	188.250959268845	241.485411379969	264.312547917023	631.606403242111	439.559166447979	101.258706367678
DDB_G0278295	6990.86938658697	2499.82465337597	942.69096827601	859.355876122662	502.026488109622	435.469092203113	919.049011287289	7469.48534330529	2152.54962699007	700.317913383735	721.123365153157	672.632732002557	740.232886895455	1020.64519389338	111.824539503356	678.254941816851	196.997553255649	131.636318277981
DDB_G0278297	29.6712485295235	182.667464343487	249.702012081271	202.458154424965	304.990679940381	148.345791537029	147.280713658742	35.7963942140080	345.429286882167	342.789414455328	219.654028643476	278.023639624160	188.046686993751	152.046960381058	248.047160352899	79.2284702777325	377.91367359247	136.699253596365
DDB_G0278299	0.619981877742117	7.497371522127	78.949514525691	268.364154821026	378.071254099443	167.258494894775	168.883692210843	0.8630388831872	11.8905265438841	96.9571190260714	263.789479873355	395.9398126749	247.073906564549	172.185591609949	128.08992706748	252.494470698194	38.8634628871689	718.936815210514
DDB_G0278301	21.5781618108838	109.665764560060	164.515389182159	221.256226802499	291.704791256142	194.424794414737	220.662641556298	23.1437556836868	150.683448953317	121.480609816695	250.113846475028	195.114476630890	184.844647676304	145.280827407538	573.354911635389	474.630368673145	136.692179810042	1159.41218790991
DDB_G0278303	0	1.03246332619804	1.03994389687317	0	7.32152914057564	3.78156586224941	3.41102371490429	0	0	0	0.532078636150081	3.12057106327214	1.77379208975031	5.26926323778399	4.06634689103113	0.740452993249837	20.1017911485356	0
DDB_G0278311	115.620526330568	67.8480968158817	38.4951366793827	71.907007319074	41.9553085915714	30.2766870185479	16.6697295631323	96.7864589481861	50.2715072394612	29.3049221249008	64.1770526801136	57.3670206137696	76.9718182041299	35.9417891506778	182.985610096401	274.708060495689	140.712538039749	7.59440297757585
DDB_G0278313	233.663450347632	145.000311930872	108.982137460297	107.547920327572	66.6937599982694	56.6133741656607	64.4404684612032	213.428399867685	131.785752396328	60.1344406962975	108.105740964900	63.1801268082232	83.459297640814	85.6471307747181	60.9952033654669	590.14103562012	33.5029852475594	27.8461442511114
DDB_G0278315	4.9079531397621	1.54159294855749	3.88190586928305	1.49503665754635	1.82198847639013	2.11737615267769	3.81980403528408	0.976008803884346	4.2464118052955	0.740868891373792	1.19168689011097	0.931878203234134	1.7656577936029	1.18014734935527	8.13269378206225	9.62588891224788	10.720955279219	0
DDB_G0278317	10.1728370863267	14.6246341493736	32.927212173392	73.4177190500167	261.642352598478	415.917366884166	467.532812586362	8.7144521953821	14.6129855984175	45.4779016999556	81.1312871946877	198.650146922531	346.829135392464	391.630227263830	748.207827949727	283.593496414687	573.571107438217	37.9720148878792
DDB_G0278319	0	0	0	0	0	0	0	0	0	0	0	6.38948675832664	0	0	2.03317344551556	0	0	0
DDB_G0278321	12.5580607618370	20.2771919170290	58.2304341924667	53.555249842037	59.1485160983725	26.8630864472362	20.3111691383365	14.2035635044210	30.8983789400248	59.2990357039704	62.2542739557879	56.0709419685155	21.2478616492527	19.3761678040711	207.383691442587	129.579273818721	456.98071877671	106.321641686062
DDB_G0278323	0	793.036707294203	1041.89027662686	432.472056217172	1515.94800053350	2323.70135672147	182.261752265063	17.4638286263086	6.33179124932721	165.705566666287	21.3229794058116	100.045170763450	51.3387897946071	7.03883372803917	0	0	4.02035822970713	15.1888059551517
DDB_G0278325	0	1.42098826485380	30.7726025471557	21.1304718284691	32.4693160781445	9.1080535348676	2.93413852278521	0	3.26183237318895	21.8530527436055	20.5045248633870	12.8846073696805	8.54449923744575	2.90085314812639	0	6.66407693924853	0	10.1258706367678
DDB_G0278327	20.7547502874989	5.50750508225702	45.9642455936862	43.7467893668937	48.3544136001795	20.1721384932110	8.44793049769598	10.9588142910887	9.0302134975543	40.0806149402252	51.9000795690858	38.9996004275076	36.9468607610123	10.4401196420560	12.1990406730934	28.1372137434938	22.7820299683404	73.4125621165665
DDB_G0278329	12.9757012715833	9.9854175625617	60.346593172401	56.2585964185547	52.8263616419125	32.6546657334161	22.3857631706171	19.8689488348588	11.1331549860942	53.4729861471585	58.8111084655502	36.2165368703186	13.887495680993	15.2884249758532	197.21782421501	154.014222595966	20.1017911485356	182.26567146182
DDB_G0278331	6.62445169064447	7.80280067133972	9.43120174531542	12.1074482558793	18.0341875441197	12.3842481277376	15.0375613190335	15.1495978769313	8.1196874754279	4.99989510927248	10.4550243368728	14.7790510761606	17.8738178974839	14.601490969729	73.1942440385603	247.311299745445	36.1832240673641	151.888059551517
DDB_G0278333	1705.09307834787	247.201339143386	518.62321240707	374.346856293548	199.983927334996	120.439608897864	121.194330712645	857.861342796327	303.445261390782	472.665378325586	313.37780312457	178.997378011567	147.621851781986	124.474630038531	923.060744264066	1213.60245593648	205.038269715063	594.894899910108
DDB_G0278335	654.436522461079	644.772938409753	634.399504301613	516.657736708248	162.805765806999	104.858082672805	178.886020719510	813.28124854036	272.010167281918	595.810324308436	364.356536365245	446.943808377883	238.08406748961	358.287293896621	2252.75617763124	841.895053325064	144.732896269457	17.7202736143436
DDB_G0278337	5.61245896528934	9.25511436692994	18.6443420439823	27.924116293414	26.7385512051714	8.47459266908695	22.9325927047702	19.5319028314891	5.66528378524395	17.7915352479555	7.9493519766669	16.7838845300598	21.2006221589779	14.1702758803258	38.6302954647957	31.839478709743	1.34011940990238	5.0629353183839
DDB_G0278339	42.4181106809637	359.381111851204	239.862005138315	199.388429822237	224.866493009174	434.968504490105	481.190576623888	42.5143149049443	296.581529221267	328.096346189546	298.317188937475	280.009728705343	344.674847250747	503.275574912608	1720.06473490617	1072.17593422576	217.099344404185	108.853109345254
DDB_G0278341	628.953235705593	170.479482343610	435.522118653898	520.931137658675	779.685192288401	1448.52422504664	2278.8602627823	611.422000975421	250.538718685056	496.158017382456	599.288492396595	850.90869119737	1491.70602075844	2396.30043935337	662.814543238074	433.905454044404	2307.68562385189	1701.14626697699
DDB_G0278343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0278345	3283.15824613213	210.327126717159	966.179583191973	1119.07717639701	1207.32489504855	1900.00472347144	3455.56890935043	1714.07477967219	284.614016657257	1161.26461119734	1148.95320698315	1557.36982488437	2290.89476614243	3681.66198145088	508.293361378891	774.513830939329	4115.5067078102	4268.05447339763
DDB_G0278347	0	3.72700733664062	7.50802170884563	2.40963418020985	32.3026077999310	921.427256988654	587.954512976278	0	10.2662690352488	39.4052940608604	7.6828335894643	20.2764628185612	815.324392454095	578.24128017618	2.03317344551556	2.22135897974951	0	2.53146765919195
DDB_G0278349	6971.0000780391	965.84432679344	819.096036992813	921.362213473147	569.204165149103	414.482843879572	515.156908464039	1757.83273814485	651.224869150769	1149.67899418574	692.369618870157	911.559726460311	787.470310163887	963.691959371447	870.198234680661	973.695686123535	353.791524214227	691.090670959402
DDB_G0278351	27.9005732929382	129.170493465834	115.746813391480	57.2580902463459	118.796107036117	48.6557627427493	54.5925869556364	13.1285689012171	183.258971406073	79.7250864824928	60.7793379131717	65.808517851029	41.8105287606058	34.1742576704896	414.767382885175	458.340402821649	38.8634628871689	139.230721255557
DDB_G0278353	10.3283053992747	25.9530477503165	22.0565421388817	24.1205433357062	17.2538811944788	5.94108023643617	6.02880185257458	9.24261605668902	33.5105873522333	31.1817165039256	28.0036330145939	11.2760154431258	7.89576354087334	5.79484313536978	10.1658672275778	10.3663419054977	12.0610746891214	12.6573382959597
DDB_G0278355	13.0966240109486	15.0238111987629	8.82738742161378	9.30866880770125	4.93234591841093	4.58559722401416	5.68737250410077	14.2677468896148	18.9676686443395	10.8303631877520	10.0007312550821	6.43290644531183	4.66035556554194	3.83376406852942	10.1658672275778	11.8472478919974	17.4215523287309	2.53146765919195
DDB_G0278357	5.80694594314463	0	32.1506987295251	4.12739470292258	5.0300208682378	5.84550691285345	5.27272654548444	8.08349456882767	20.5156045040703	42.9521408522066	32.8992746295509	3.85899817945937	18.2794011798286	3.25806988999939	36.5971220192801	43.6867266017404	13.4011940990238	48.097885524647
DDB_G0278359	0.911072094293552	1.00159026923897	0.504423576718317	0	0.394588798624497	0.917122059933766	0.82725654129824	0	0	0.481350847560768	1.03233649257124	0.605451744799801	0.860375788498553	0.511170000048091	0	3.70226496624918	2.68023881980475	12.6573382959597
DDB_G0278361	0	0	0	0	0	0	0	0	21.1436434607183	44.2670237610316	0	0	0	0	0	0	9.38083586931663	0
DDB_G0278363	3.33713396080343	7.33737960634025	18.4763539465216	22.5333345776576	5.78130178145115	10.0778825020872	1.51506445843004	4.64542024529277	8.42135819355251	33.4993390093242	19.8518725873052	14.4149714902394	12.6057609747245	9.36173315804986	34.5639485737646	15.5495128582466	10.720955279219	5.0629353183839
DDB_G0278365	0	0	0	0	0	0	0	33.7835058713777	0	0	0	5.37599535049889	0	0	0	0	0	0
DDB_G0278367	1.19086457742724	0.654590553372924	15.1646658763837	23.2768008200217	40.2299032296406	7.79202126566512	3.24392718528252	1.65772980118863	3.30570094361008	27.6836946270907	43.1798262706513	26.5114801175197	5.62299655656461	2.00445469654988	14.2322141186089	4.44271795949902	42.883821116876	12.6573382959597
DDB_G0278369	1.07418244005564	1.18090619401678	2.37892457404712	9.1619414882802	13.0265103201356	5.40657769203436	1.95072257321804	0	0	5.67527675575014	10.3458340845928	9.99385110458258	2.70509310117271	0.602685387220279	12.1990406730934	0	80.4071645941425	12.6573382959597
DDB_G0278371	19.2295525857125	179.690640745753	218.255739553451	181.097842812861	199.881421470158	208.090397167084	135.318865305667	60.2286412119903	281.452864147202	132.075276383936	201.548442980611	140.568708683186	90.7976524142994	107.890148954516	87.4264581571692	53.3126155139882	54.9448958059974	96.1957710492941
DDB_G0278373	3.13218345404374	1.14779225072343	4.04637947426924	5.936686868164	7.68717672913206	1.57649134434881	1.42201658196597	3.63343430827361	10.0119352510367	4.41290846908248	5.32361923050296	5.55063556195465	4.60116866250662	2.63603433753886	0	15.5495128582466	8.04071645941425	0
DDB_G0278375	215.989011918622	294.284292026788	240.440842431924	244.975855184043	153.255663586289	76.3294510864766	114.750334158633	164.726094104517	367.042211947395	237.940774951418	249.944492889196	159.568398038872	135.256950587827	107.002644113337	233.81494623429	139.945615724219	24.1221493782428	73.4125621165665
DDB_G0278377	0	2.05014794487653	4.13000401827823	3.53463685740189	5.92299388521136	10.6377532443639	5.07991645920316	0.86532243388773	4.39231143683808	3.28424533530767	5.63488578424814	1.65239311715274	7.43574304159981	1.74385035023254	12.1990406730934	2.22135897974951	6.70059704951188	2.53146765919195
DDB_G0278379	73.6937971446972	383.287274045123	396.194296962067	288.988884454573	336.339825492095	269.105808394870	291.192212911612	94.0948687758266	371.680530897699	356.590692728244	370.866268622198	335.719144069046	361.244339903273	285.151424432237	577.42125852642	810.055574615321	276.064598439889	162.013930188285
DDB_G0278381	46.090343794694	851.248934467895	1435.40715611613	1221.11289936533	1621.90467349297	1309.53856746463	1128.90882032609	64.1595508874409	1507.96398061112	1272.34602878313	1368.94791981417	1161.61531048695	1109.90437682057	876.64196966414	687.21262458426	773.773377946079	131.331702170433	1478.3771129681
DDB_G0278383	0	142.875556152751	232.471197477089	215.538862477561	340.612032521453	207.980232642065	211.807571225391	4.63881809498491	169.869670242676	197.189140421433	205.788457688385	150.588455191732	153.152119674562	115.920508484251	160.62070219573	34.8012906827423	183.596359156625	420.223631425864
DDB_G0278385	0	0	73.4153009547094	260.99447780715	300.401100372085	92.4096878327373	189.863693372125	0	2.57400329097797	48.5011575932726	190.701047154172	50.8380228933909	54.5837917217934	42.9214588744017	10.1658672275778	9.62588891224788	0	5.0629353183839
DDB_G0278387	150.814637692787	90.0634345560918	171.123319784684	190.567654003316	58.0607953347091	86.216562469644	20.2874371586526	176.245791965915	30.0709362239264	125.914991975163	104.431666938368	101.460995489944	130.114480456920	43.8753283592219	227.715425897743	82.9307352439817	72.3664481347283	20.2517412735356
DDB_G0278389	0	0	41.3658614089123	65.0524635262827	312.261729821892	347.844845522575	317.152778441838	0	7.54167704120833	51.3158808960559	95.2402435796038	168.812712196319	339.84545663678	279.810058976534	79.293764375107	161.418752528464	0	106.321641686062
DDB_G0278391	0	24.6409839932942	2.06829307044562	2.6552025929095	8.08968211973815	20.6826664905314	0	0	29.2239985346823	1.97368772677137	3.17467478598679	2.48253988523999	8.23155085279398	3.14393324692734	2.03317344551556	8.88543591899804	0	10.1258706367678
DDB_G0278393	95.0440247191734	525.917791670804	85.0722531162087	25.8958173661256	19.8958992962428	32.6890142532186	50.3418391703037	26.4609956813514	801.48692978513	57.7472962478128	18.8465300970963	27.3699312591104	50.3627137036556	54.6589515639714	56.9288564744358	17.0304188447462	4.02035822970713	5.0629353183839
DDB_G0278395	119.029136512870	88.4551196657611	83.941694466694	80.3484295556104	86.3999546968193	56.8975509019846	61.5868354590652	53.6882951441055	83.9032446225275	93.4524916145213	78.7381266215136	64.959754856298	45.2135059531211	68.6484424637243	203.317344551556	153.273769602716	116.590388661507	27.8461442511114
DDB_G0278399	2.58370457797783	2.84040459596928	2.8609843558377	0	98.473082952844	2080.68931506695	1201.15839511111	3.59661724562722	1.30401128471537	0	0	60.0949100629529	1675.42216382349	1204.63781364864	0	0	17.4215523287309	20.2517412735356
DDB_G0278401	1.16139481736896	8.93748396614332	2.57206836398003	0.825482941316059	5.03004524652555	26.8894621198313	4.21820168004744	1.61670674919055	5.27546672592091	1.22720997206421	2.63195472622342	4.63082025878133	19.7418489537666	5.8645542247632	0	0	9.38083586931663	0
DDB_G0278403	0	1.8317404466552	9.22506034751601	10.658529999462	95.2560398653364	75.476802289582	48.4132264617931	2.31941227292122	0	7.04247909420104	10.3838356995096	32.1108181875834	48.2534746711042	48.6118937393895	2.03317344551556	0.740452993249837	28.1425076079499	5.0629353183839
DDB_G0278405	8.37360076377203	42.9592196359425	64.9057121079712	48.1095127311208	13.2976742267215	6.32190418543796	14.5729107807048	6.79955376870313	60.5756309831747	36.1298431908078	36.3711783488520	13.9116630408208	6.58971209562432	7.83021367469098	75.2274174840758	37.7631026557417	5.3604776396095	2.53146765919195
DDB_G0278407	422.737598615913	105.866968094742	200.616532208367	226.608237259867	221.026681681492	254.669658167853	326.047787927904	283.251896987784	176.013663277666	226.508795674073	295.909991638259	246.220245293581	311.356486177914	321.738535898449	402.568342212082	184.372795319209	147.413135089261	98.727238708486
DDB_G0278409	503.265345234183	704.080344475605	846.580274658791	1179.93412863791	1450.65979467191	2671.13146157453	2037.10547238721	330.434913929138	1082.90802137377	1076.59979248632	1126.96489685467	1111.39994008709	2485.72097787609	1878.39219217183	1754.62868347993	1108.45813089501	3296.69374835984	1683.42599336265
DDB_G0278411	12.8901430554142	62.3516234453577	71.3674812909793	72.3790781992984	20.0979724207225	6.48786996433532	8.19300542663531	23.3266545134143	65.057329499378	62.6548306974235	64.2656565569586	29.1248330604197	15.4189753828027	7.95541858243576	71.1610705930447	37.7631026557417	6.70059704951188	0
DDB_G0278413	2.00513192606273	26.4521849139776	111.016002385731	79.8103468491036	93.7904706953405	28.2582577996066	38.2339979022609	8.3736648452424	58.6961262949681	82.6316739738679	86.336628199959	41.3077401388574	31.559283704245	30.3752128018917	54.8956830289202	16.2899658514964	284.105314899304	98.727238708486
DDB_G0278415	45.878563994749	13.6315563714716	15.1033541270237	15.8638580908114	16.1109575957285	18.7229270942395	19.140112168227	25.891112906915	7.50979069468796	6.55114313157805	7.02500489721442	19.7763492947240	28.1031349966579	23.6537292835399	22.3649079006712	24.4349487772446	8.04071645941425	12.6573382959597
DDB_G0278417	28.5160561296556	40.1551874460274	52.1542155180459	64.9041599887863	285.585946732474	166.426910486209	102.116056749006	37.9113934676130	42.6915453917821	44.0130837755999	64.9861816727182	237.836999813290	147.858945916003	99.5913987521793	158.587528750214	418.355941186158	1642.98639654031	141.762188914749
DDB_G0278419	0	0	0	0	6.43079327467244	22.4201335503001	3.37054410867358	0	1.87348855610549	0	0	0	9.34795725517247	4.16538509200283	2.03317344551556	0	1.34011940990238	0
DDB_G0278421	0	0	2.97910422360699	17.2101160006986	109.529960352456	555.189603862132	549.645975362462	0	0	2.84283766499255	33.533145176638	60.7881289998053	308.268134159963	392.463280729499	4.06634689103113	5.18317095274886	245.241852012135	1093.59402877092
DDB_G0278423	0	0	0	2.27796028695423	8.32839256125657	441.990455998304	285.188146235599	0	1.61754519624829	3.38654554830604	3.63150347712811	4.25965783888442	484.254146209597	294.899740475676	6.09952033654669	2.22135897974951	21.441910558438	0
DDB_G0278425	370.840380053187	219.152375716327	268.765530066355	293.842677022227	173.364868223879	99.3338300855292	131.510356204299	145.672717259597	214.677883700681	262.358226651669	272.543573174380	237.979969788576	186.876249518048	156.941949573302	725.842920049056	621.240061336613	408.736420020225	103.79017402687
DDB_G0278427	0	15.4668175953595	17.5262403259124	43.7491770865915	19.8033644825011	14.1624375249313	15.9683884990091	17.1365357967692	22.1897356537736	52.0320153966324	64.7627856588943	37.3981736333202	15.5005046391498	13.8138352968418	48.7961626923735	7.40452993249837	1.34011940990238	2.53146765919195
DDB_G0278429	5200.52686482028	8642.70395652848	1481.97768705373	1354.81867336647	778.262734672933	844.769877602994	1464.50127041511	22017.6554549112	10193.4907800471	2149.30640057388	1813.41684063237	1030.37407643787	1270.75024452294	1743.34642645071	1244.30214865552	4729.27326788671	67.0059704951188	151.888059551517
DDB_G0278431	3.39509953610514	31.7255229064258	86.467514540285	45.2461887186956	61.0228681192848	18.7970456438579	22.3500234500111	8.27069351540719	31.2718716591137	104.037402605801	91.3660101801047	39.4836551779260	16.5652651090597	26.1919493665017	24.3980813461868	57.0148804802374	14.7413135089261	17.7202736143436
DDB_G0278433	2751.27931639560	1084.19413413951	468.698922281485	487.205950492717	316.916066069216	285.493856181327	367.217899081111	824.183266406681	776.242336468102	656.404237676959	530.582692215083	432.178287265927	343.080212360606	511.984246918273	256.179854134961	844.856865298064	202.358030895259	103.79017402687
DDB_G0278435	7.63147854625305	7.40266979035724	17.3980445651875	12.7628591631948	8.55469343314453	5.42269786410802	8.15224507828205	2.49960350667079	11.5549597599496	17.0765942309329	16.7858076139893	13.4245294060837	6.21765504880212	8.81536753206707	16.2653875641245	17.0304188447462	113.910149841702	5.0629353183839
DDB_G0278437	0	0	0	0	17.4324660005058	659.85426092677	462.061214047611	0	0	0	0	5.73174457252076	662.46668916351	491.984290554191	0	0	0	12.6573382959597
DDB_G0278439	0	0	6.96454877646946	0	13.6201649838991	553.991121082921	234.148660705283	4.37765697431219	0	3.32299243251267	8.90838348474036	8.3594391758803	611.776818561636	358.178085953814	2.03317344551556	0	6.70059704951188	2.53146765919195
DDB_G0278441	174.411961453462	343.378224113404	619.781995374414	623.07366333557	415.708528960367	328.189939456973	331.224367186790	66.6477501636774	298.600608404197	508.318924131657	444.982156863373	374.987529207745	338.025854604032	290.371040857805	703.478012148385	251.013564711695	375.233434772665	149.356591892325
DDB_G0278443	13.9332600982563	32.5498529356467	118.607049237653	157.834217463403	226.295553235966	209.510145219531	241.168213537694	8.4855924485892	50.9834529961434	137.106492907998	147.023773526769	156.829891880316	155.702389893534	173.449769812777	180.952436650885	119.953384906474	266.683762570573	134.167785937173
DDB_G0278445	8.87930875891257	9.76149890464066	27.4267314973503	40.8562862512048	76.9132497360058	27.7556858825581	35.6444820464586	12.3603430840179	7.54768958016249	32.0979950331084	48.717155123315	61.4918469677336	36.4830735748767	29.8911773534659	132.156273958512	122.915196879473	207.718508534868	184.797139121012
DDB_G0278447	0	0	0	0	0	0	0	0	0	0	5.49225382062455	0	0	0	0	0	0	0
DDB_G0278449	1.62241025808333	3.56720469738407	7.18610077435385	5.76579114972279	12.6480972638857	4.89955157425215	11.7852319883380	11.2922908513635	0.81884024319625	1.71435072528535	5.51506294342177	5.39085286274366	1.02142118339454	1.82055285612835	0	27.396760750244	0	0
DDB_G0278451	0.757751707418281	0	0	0	0	0	0.688041111749508	0	0	0	0.429304521988801	0	0.954115818553532	0	0	0.740452993249837	0	0
