ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0271022	132	38	72	67	34	29	49	160	95	51	74	43	51	57	8	182	9	2
DDB_G0271024	22	60	101	64	30	24	16	27	198	84	113	36	41	43	4	51	3	1
DDB_G0271026	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DDB_G0271028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271030	5	23	28	71	59	112	168	22	91	19	54	41	86	137	34	42	41	21
DDB_G0271032	6	5	4	3	5	1	2	6	5	5	3	3	3	5	0	1	97	2
DDB_G0271034	4	8	7	50	68	176	79	9	17	7	105	115	283	178	5	62	158	3
DDB_G0271036	55	56	61	48	24	12	9	24	194	59	75	44	13	21	26	36	18	11
DDB_G0271038	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0271040	44	177	265	246	120	40	68	56	359	217	280	157	101	98	29	250	103	32
DDB_G0271042	0	0	0	1	4	13	1	0	3	1	2	2	28	10	0	2	1	5
DDB_G0271044	9	97	140	194	91	76	39	17	266	108	194	107	85	60	9	119	116	118
DDB_G0271046	1	0	0	1	2	1	0	0	0	2	0	0	0	2	1	8	0	0
DDB_G0271048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271050	40	28	68	125	91	56	52	44	60	88	179	107	53	60	196	225	31	34
DDB_G0271052	937	3320	971	1325	1978	2579	3974	718	4755	1045	2864	2067	2165	5227	1493	4997	629	151
DDB_G0271054	40	26	30	59	44	20	44	11	59	43	72	69	36	69	84	99	40	6
DDB_G0271056	0	0	0	0	3	4	1	1	1	0	2	0	1	0	1	3	2	3
DDB_G0271058	152	395	2095	4843	6861	3656	3254	93	1313	2060	6699	7405	5006	3899	2869	2828	1037	271
DDB_G0271060	2	1	11	17	35	80	84	0	0	16	42	26	73	67	24	10	38	0
DDB_G0271062	18	5	13	28	54	38	76	6	6	14	41	34	47	81	1	48	5	3
DDB_G0271066	37	44	34	55	46	13	14	21	119	14	71	27	19	20	8	86	0	21
DDB_G0271068	112	52	71	206	136	494	266	306	119	79	215	193	357	562	42	61	204	66
DDB_G0271070	0	0	1	2	1	4	0	0	0	0	0	0	0	1	4	0	0	1
DDB_G0271072	14	83	71	117	77	26	29	38	86	80	109	104	51	48	34	63	130	13
DDB_G0271074	2	38	1052	4642	5779	1963	1151	4	101	1236	5857	5988	3674	2205	890	416	680	368
DDB_G0271076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271078	8	2	69	138	160	25	18	7	20	87	275	163	24	23	43	48	28	3
DDB_G0271080	0	0	17	31	78	16	17	0	8	20	69	63	28	18	44	60	2	83
DDB_G0271082	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DDB_G0271084	0	12	20	21	29	6	3	5	28	15	32	14	6	7	12	8	4	10
DDB_G0271086	75	828	758	1517	1309	830	1220	139	2983	883	2131	1468	1236	1350	193	1628	47	487
DDB_G0271088	53	37	126	146	142	36	51	15	127	135	218	180	63	85	93	93	32	7
DDB_G0271090	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
DDB_G0271092	2	1	2	5	7	0	7	0	1	0	13	12	6	2	0	1	36	2
DDB_G0271094	186	1069	1840	895	835	793	1062	396	3401	1756	1222	1083	1246	1703	167	1192	1677	3129
DDB_G0271096	128	194	298	437	350	205	263	78	448	314	524	462	512	626	28	132	936	553
DDB_G0271098	0	0	78	275	906	542	404	0	1	43	328	410	371	293	191	171	601	393
DDB_G0271100	10	2	18	42	81	81	28	7	16	18	64	65	83	51	71	34	38	6
DDB_G0271102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271104	0	29	7	16	18	6	7	1	24	5	18	13	6	7	5	4	18	14
DDB_G0271106	431	1454	1302	1270	1104	460	278	385	5007	1401	1670	1362	697	570	632	370	483	97
DDB_G0271108	7	16	14	26	33	32	44	8	58	14	30	33	50	59	69	120	13	4
DDB_G0271110	0	0	21	113	104	378	4494	0	2	14	51	145	716	7459	85	14	2029	67
DDB_G0271112	62	31	55	128	95	153	186	16	107	53	123	97	190	265	15	82	17	20
DDB_G0271114	5	10	26	46	43	13	17	17	20	21	51	34	19	26	64	108	8	8
DDB_G0271116	0	0	0	0	3	4	3	0	1	3	6	3	6	4	0	1	0	0
DDB_G0271118	1	1	1	6	6	3	5	0	3	5	10	7	7	12	19	5	2	0
DDB_G0271120	79	284	329	360	270	119	134	39	1256	365	614	329	211	200	80	562	20	132
DDB_G0271122	159	539	318	375	315	188	150	120	1620	391	452	412	380	325	127	240	59	75
DDB_G0271124	40	134	143	203	280	216	251	24	306	187	323	264	268	228	119	307	68	79
DDB_G0271126	112	42	44	45	24	15	31	53	93	28	68	34	35	32	8	135	56	21
DDB_G0271128	0	0	1	2	2	0	2	0	1	0	1	1	2	0	1	0	0	0
DDB_G0271130	2	18	74	85	74	42	35	3	103	50	120	64	35	42	24	42	7	44
DDB_G0271132	0	1	5	4	110	42	19	0	0	0	14	10	8	7	24	6	11	2
DDB_G0271134	71	19	26	29	26	40	1879	18	69	18	46	35	115	2650	6	74	6	21
DDB_G0271136	16	22	21	40	29	15	28	16	66	29	48	34	26	39	29	71	37	10
DDB_G0271138	3	14	13	20	18	9	12	3	14	4	14	9	9	19	0	6	0	0
DDB_G0271140	8	8	8	12	13	11	20	8	37	10	10	10	13	10	1	16	5	1
DDB_G0271142	23	11	33	81	15	15	8	22	54	61	101	43	29	28	27	66	13	14
DDB_G0271144	3204	2639	658	337	133	128	169	1512	6125	1099	593	276	323	484	130	3376	20	12
DDB_G0271146	276	76	249	508	325	133	183	174	254	225	728	493	291	235	35	372	32	139
DDB_G0271148	10392	4688	1217	1669	670	420	605	8541	7706	1117	1586	980	1055	953	433	3525	116	123
DDB_G0271150	6	4	721	307	65	26	41	7	31	702	361	89	71	62	4	84	0	6
DDB_G0271152	188	4	6	6	4	4	7	40	17	16	7	3	6	10	0	7	0	0
DDB_G0271154	0	1	0	0	0	0	1	1	0	0	4	1	1	0	0	0	0	0
DDB_G0271156	0	0	2	2	2	0	1	0	0	1	1	0	0	0	0	0	0	0
DDB_G0271158	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
DDB_G0271160	2	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	6	15
DDB_G0271162	7	65	1612	1901	1098	564	522	3	248	1863	3098	2054	1509	1064	46	506	141	722
DDB_G0271164	0	0	7	6	6	5	1	0	0	1	7	4	4	1	1	2	0	5
DDB_G0271166	14	20	22	32	13	10	15	9	26	9	23	15	4	3	7	10	3	0
DDB_G0271168	0	0	0	2	1	0	0	0	1	0	3	2	3	1	0	1	0	0
DDB_G0271170	2	0	1	2	0	0	2	1	3	2	1	1	1	0	0	2	0	0
DDB_G0271172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271174	0	1	3	6	41	31	51	0	6	8	18	26	31	42	3	2	3	2
DDB_G0271176	0	0	0	0	3	7	6	0	0	1	0	1	6	4	2	0	0	0
DDB_G0271178	0	0	1	0	15	526	1513	1	1	1	1	15	762	2196	0	14	1	36
DDB_G0271180	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
DDB_G0271184	5	1	2	9	3	2	0	0	5	4	4	4	5	0	1	1	1	1
DDB_G0271186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271188	3	14	48	77	52	6	12	4	26	55	75	30	20	17	13	4	0	0
DDB_G0271190	0	0	0	7	2	1	0	0	0	0	5	4	0	0	0	0	0	0
DDB_G0271192	4	4	4	14	8	3	5	4	1	3	22	9	13	15	0	0	0	0
DDB_G0271194	0	0	0	0	0	0	3	0	0	1	1	0	1	1	0	0	0	0
DDB_G0271196	0	0	6	0	23	473	1289	0	0	1	2	19	560	1640	2	35	9	20
DDB_G0271198	1	0	0	1	2	2	1	0	3	3	2	2	11	3	0	1	5	0
DDB_G0271200	1	5	18	12	9	2	5	2	42	16	13	5	6	3	0	3	0	0
DDB_G0271202	1	2	15	22	23	15	28	1	32	14	31	36	16	31	0	18	4	15
DDB_G0271204	8	9	14	16	7	4	0	18	25	4	10	8	8	6	0	3	2	0
DDB_G0271206	2	3	3	9	4	4	3	4	10	3	2	4	3	4	0	1	0	0
DDB_G0271208	0	1	2	5	1	0	1	0	1	1	4	2	2	1	0	0	0	0
DDB_G0271210	1	2	3	3	3	3	0	0	4	3	5	2	2	2	0	1	0	0
DDB_G0271212	0	0	0	1	1	1	0	0	1	1	2	2	1	1	1	0	0	0
DDB_G0271214	2	5	10	11	11	5	7	3	11	3	6	6	6	5	1	1	0	0
DDB_G0271216	1	5	7	12	13	3	15	1	17	12	29	4	10	2	0	3	0	0
DDB_G0271218	16	0	10	12	18	19	14	2	8	1	4	3	4	13	2	2	0	0
DDB_G0271220	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
DDB_G0271222	3	10	13	6	8	3	12	0	20	5	13	1	4	6	0	6	0	0
DDB_G0271224	0	4	2	0	3	1	4	0	9	3	8	2	1	5	0	3	0	2
DDB_G0271226	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DDB_G0271228	0	0	4	8	2	0	2	1	2	2	14	5	1	0	0	2	0	0
DDB_G0271230	0	0	0	4	2	0	0	1	0	4	4	2	1	1	0	0	0	0
DDB_G0271232	2	3	9	23	7	1	2	1	4	7	41	20	5	5	0	6	2	0
DDB_G0271234	14	3	6	6	3	0	7	13	9	6	4	4	4	4	0	3	0	0
DDB_G0271236	56	147	40	32	19	4	15	60	328	34	54	19	19	23	1	56	2	0
DDB_G0271238	28	112	13	14	2	2	4	34	253	11	17	13	11	9	0	7	3	0
DDB_G0271240	0	9	15	13	16	17	13	3	8	13	22	11	26	18	12	40	14	15
DDB_G0271242	182	30	30	65	34	21	29	130	54	20	54	27	45	41	6	96	31	6
DDB_G0271244	2	4	8	11	16	12	10	0	5	4	13	14	10	3	2	6	26	8
DDB_G0271246	9	38	56	98	46	25	57	24	22	40	68	59	47	55	44	76	4	15
DDB_G0271248	31	55	79	167	74	30	30	21	105	103	156	121	65	69	27	41	33	16
DDB_G0271250	4	12	49	118	126	35	28	8	89	57	168	127	66	51	126	31	16	0
DDB_G0271252	0	0	0	0	2	1	2	0	0	0	3	0	1	0	4	2	0	1
DDB_G0271254	11	19	21	32	29	49	24	11	46	11	29	16	63	53	5	8	8	6
DDB_G0271256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271260	0	0	2	0	1	59	170	0	0	0	0	2	65	258	1	1	9	3
DDB_G0271262	1	2	0	1	2	107	91	0	2	1	4	1	125	144	0	0	0	3
DDB_G0271264	655	1119	355	400	504	173	111	231	3333	289	439	596	330	156	177	147	260	31
DDB_G0271266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271268	2	8	17	12	5	1	1	20	20	8	18	12	8	8	5	34	6	1
DDB_G0271270	96	29	37	60	49	22	40	75	140	52	91	51	38	41	30	230	29	4
DDB_G0271272	7	6	9	16	37	15	23	8	32	9	31	27	16	24	10	101	4	2
DDB_G0271274	1	0	3	11	3	4	6	0	2	1	4	7	10	8	0	14	7	8
DDB_G0271276	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
DDB_G0271278	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0271280	355	328	262	419	236	122	180	160	607	285	491	291	229	245	219	408	29	15
DDB_G0271282	30	113	188	194	163	81	173	75	310	145	277	134	90	150	100	184	51	66
DDB_G0271284	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
DDB_G0271286	1	1	16	64	59	7	2	0	4	31	116	66	5	2	4	9	6	1
DDB_G0271288	46	60	87	119	50	25	26	35	202	99	129	71	57	46	22	39	39	8
DDB_G0271290	199	51	76	123	60	40	87	68	223	84	177	93	96	134	35	154	141	44
DDB_G0271292	9	5	20	57	112	40	28	5	10	19	65	71	44	48	85	36	8	4
DDB_G0271294	30	23	44	47	63	41	65	49	99	21	75	55	65	81	62	157	21	8
DDB_G0271296	7	3	0	6	4	2	3	2	10	1	4	0	3	5	1	7	2	0
DDB_G0271298	62227	12315	1892	3401	783	660	1001	27909	18369	1841	2923	2490	3224	3255	1118	27919	1876	147
DDB_G0271300	10	2	24	39	38	53	97	4	7	18	35	23	55	118	26	25	11	21
DDB_G0271302	0	6	77	183	279	117	150	0	30	90	188	190	133	160	22	61	45	44
DDB_G0271304	2	13	28	31	39	10	8	3	33	25	38	39	15	11	25	35	15	4
DDB_G0271306	17	17	52	104	145	45	79	26	38	61	113	169	109	93	50	378	109	31
DDB_G0271308	6	3	30	66	72	35	54	9	6	42	104	76	55	71	25	37	126	32
DDB_G0271310	31	4	6	10	8	5	12	8	13	13	24	19	8	11	10	33	29	6
DDB_G0271312	16	25	26	33	33	18	21	26	43	36	59	42	38	36	11	30	16	9
DDB_G0271314	15	13	15	8	4	10	1770	5	22	5	8	3	25	2690	2	9	5	4
DDB_G0271316	0	0	0	3	5	3	15	0	0	0	5	5	1	1	2	3	1	3
DDB_G0271318	0	0	12	30	142	132	146	0	1	8	46	184	235	211	6	27	4	70
DDB_G0271320	0	0	0	0	0	15	139	0	0	0	0	0	20	157	0	0	8	4
DDB_G0271322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
DDB_G0271324	0	1	7	12	15	24	27	2	6	11	32	23	45	27	4	4	18	1
DDB_G0271326	0	0	3	0	7	243	570	0	0	0	0	7	302	870	4	1	4	21
DDB_G0271328	0	0	0	2	10	16	5	0	1	0	2	4	5	9	11	0	0	0
DDB_G0271330	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271332	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DDB_G0271334	152	146	413	529	657	252	1187	159	527	493	900	667	411	1043	277	583	321	53
DDB_G0271336	32	1	4	5	9	6	4	14	8	0	12	5	5	6	1	24	19	2
DDB_G0271338	124	115	93	70	48	52	104	53	182	71	114	66	71	132	113	317	35	5
DDB_G0271340	135	265	490	878	1142	2048	1893	165	1064	468	1078	835	2117	2398	84	847	395	511
DDB_G0271342	79	163	248	355	135	65	70	134	443	276	398	184	156	111	70	307	47	21
DDB_G0271344	860	95	84	116	80	49	83	716	295	65	150	141	160	153	26	574	48	46
DDB_G0271346	117	199	153	148	188	126	123	74	608	142	229	191	190	119	128	277	47	143
DDB_G0271348	3	34	47	59	121	30	48	5	100	59	102	72	55	44	31	47	19	10
DDB_G0271350	7	1	24	66	201	210	244	5	9	20	69	69	139	164	47	26	944	29
DDB_G0271352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271354	4	5	12	108	258	682	1509	4	7	18	98	97	581	1597	118	15	102	12
DDB_G0271356	5	117	266	416	167	55	58	52	415	187	574	214	141	64	1	115	1	94
DDB_G0271358	9	157	156	166	88	48	55	20	241	166	135	124	79	61	300	255	63	21
DDB_G0271360	2	0	4	8	22	21	20	0	3	7	11	7	14	15	2	26	12	1
DDB_G0271362	0	0	0	0	1	2	19	0	0	0	0	0	2	24	0	0	0	0
DDB_G0271364	0	1	1	0	1	3	3	0	0	0	2	2	1	1	0	0	1	0
DDB_G0271366	0	0	1	0	1	28	6	0	1	0	1	11	52	17	0	3	0	1
DDB_G0271368	0	0	2	10	7	104	17	0	0	6	12	26	186	55	0	10	0	6
DDB_G0271370	1	1	3	11	9	13	8	0	0	2	9	10	21	13	0	3	1	37
DDB_G0271372	0	54	1304	2621	2829	1194	1211	0	220	1265	3489	2926	2114	1797	232	890	712	743
DDB_G0271374	744	271	44	65	218	658	413	176	514	42	109	290	743	941	116	309	306	70
DDB_G0271376	724	34	33	66	19	5	6	423	81	39	46	18	19	21	13	107	9	2
DDB_G0271378	5	34	33	42	15	3	17	4	88	31	45	25	27	16	11	24	0	3
DDB_G0271380	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271384	33	118	154	166	228	186	211	16	399	122	245	202	210	246	25	145	82	16
DDB_G0271386	0	1	2	4	1	10	4	0	9	0	4	1	6	5	0	3	0	0
DDB_G0271388	32	114	103	138	47	14	34	33	186	97	177	124	52	56	51	131	35	8
DDB_G0271390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271392	3	0	1	1	1	6	1	0	1	6	3	0	5	4	0	0	0	0
DDB_G0271394	0	0	1	6	11	49	44	0	1	0	13	5	63	56	18	46	3	0
DDB_G0271396	40	11	17	67	32	73	60	29	11	14	61	40	136	175	6	65	7	12
DDB_G0271398	182	577	668	639	836	556	685	186	1640	554	1039	845	809	845	345	1154	849	122
DDB_G0271400	1	0	31	38	33	8	3	0	2	17	47	24	4	2	4	4	3	1
DDB_G0271402	341	678	1544	2391	1386	945	1219	259	1183	1347	2414	2512	2610	2537	445	3838	208	207
DDB_G0271404	14	8	9	16	8	4	3	3	22	7	21	5	13	15	0	8	2	2
DDB_G0271406	0	4	7	15	17	4	8	2	10	5	19	8	5	4	1	0	0	0
DDB_G0271408	29	4	10	38	25	9	9	6	11	16	47	31	29	20	2	14	2	0
DDB_G0271410	25	4	12	27	11	7	9	3	24	17	39	21	24	23	14	4	4	0
DDB_G0271412	0	0	2	5	1	0	0	1	1	0	3	0	0	0	0	0	0	0
DDB_G0271414	0	0	1	1	11	16	8	0	1	0	0	3	5	7	21	1	0	0
DDB_G0271416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271424	0	0	2	2	12	1	4	0	2	1	1	1	4	4	0	0	0	0
DDB_G0271426	0	0	1	1	2	0	0	0	1	0	2	0	0	0	1	0	0	0
DDB_G0271428	2	3	3	3	4	2	1	2	27	7	5	3	4	3	0	5	0	0
DDB_G0271430	6	5	11	11	4	3	7	2	6	6	9	6	2	2	0	0	0	0
DDB_G0271432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271434	4	3	14	10	4	2	8	3	10	5	7	3	3	6	1	6	0	0
DDB_G0271436	2	0	1	1	0	0	0	0	2	0	2	4	2	2	0	0	0	0
DDB_G0271438	0	1	9	6	15	7	3	0	3	3	6	7	3	3	16	6	320	10
DDB_G0271440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271444	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
DDB_G0271446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271468	0	0	2	0	10	0	1	0	0	1	1	3	0	1	0	0	0	0
DDB_G0271470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271472	3	0	1	1	2	1	4	0	0	1	2	1	2	1	0	2	0	0
DDB_G0271474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271482	0	1	1	2	4	4	0	0	1	0	0	1	1	1	0	0	0	0
DDB_G0271484	0	0	0	0	0	0	16	0	0	0	2	2	0	23	0	0	0	0
DDB_G0271486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271488	81	69	59	68	17	17	13	27	186	96	114	76	39	33	12	56	14	5
DDB_G0271490	43	0	0	4	0	1	1	30	1	1	1	0	0	0	0	2	0	0
DDB_G0271500	1124	532	681	920	298	146	211	614	1065	477	897	495	287	307	31	585	2	7
DDB_G0271502	113	488	1094	1170	1230	925	979	87	968	896	1679	1385	1420	1366	119	616	332	79
DDB_G0271504	481	218	1162	1746	2268	1967	4823	205	512	949	2504	2154	2652	5214	300	1093	791	158
DDB_G0271506	40	14	31	63	72	21	31	20	29	28	73	80	41	58	23	90	325	36
DDB_G0271508	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
DDB_G0271510	14	362	1959	4290	4929	2145	1946	22	1032	1939	5107	5081	3181	2675	905	264	554	92
DDB_G0271512	4	12	31	108	106	52	42	8	22	42	157	115	102	89	9	13	8	3
DDB_G0271514	17	14	40	64	143	61	37	7	29	47	113	165	96	72	57	64	84	7
DDB_G0271516	13	15	29	104	63	47	48	14	55	37	172	104	130	105	76	42	10	4
DDB_G0271518	5	25	62	80	54	72	149	7	42	19	64	42	59	217	0	12	7	17
DDB_G0271520	3	30	1050	1398	3283	2163	3499	4	67	513	2278	1828	1652	2617	17	52	155	164
DDB_G0271524	3	72	326	260	461	194	265	3	177	285	574	312	298	269	12	112	79	144
DDB_G0271526	0	0	1	5	7	27	44	0	0	4	11	6	16	42	0	4	0	2
DDB_G0271528	0	0	0	0	0	7	8	0	0	0	0	0	4	4	2	0	1	1
DDB_G0271530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271534	1	0	2	6	15	4	6	0	0	7	5	8	2	1	25	27	2	0
DDB_G0271536	39	224	243	937	1191	1400	1051	44	402	204	809	1340	1672	1644	656	653	287	73
DDB_G0271538	40	67	146	435	905	642	693	35	252	146	446	806	1009	1143	249	431	43	398
DDB_G0271540	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DDB_G0271542	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0
DDB_G0271544	942	1253	565	892	939	1068	1830	1184	2679	697	964	1509	2174	3804	53	1790	133	374
DDB_G0271546	0	6	11	12	22	12	17	1	18	8	35	17	11	12	4	26	16	0
DDB_G0271548	4	6	6	10	2	3	2	10	32	0	14	9	8	5	1	13	1	0
DDB_G0271550	106	22	80	128	63	35	51	38	92	74	154	92	85	69	33	136	26	12
DDB_G0271552	1084	123	160	214	143	89	137	451	374	168	319	159	198	244	16	1070	20	4
DDB_G0271554	0	0	41	19	8	42	16	0	0	15	8	3	9	12	1	1	0	0
DDB_G0271556	1	3	13	38	22	56	64	0	9	8	49	36	68	97	0	2	1	1
DDB_G0271558	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0
DDB_G0271560	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
DDB_G0271562	0	0	10	11	23	0	0	0	2	11	32	11	2	2	2	0	0	0
DDB_G0271564	110	300	234	279	130	58	88	159	809	232	334	193	171	189	65	247	14	27
DDB_G0271568	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271570	0	2	10	8	23	185	426	0	18	4	3	5	144	484	7	3	0	5
DDB_G0271572	75	66	324	521	358	159	251	22	132	384	710	391	276	385	362	698	89	14
DDB_G0271574	0	0	3	2	19	5	2	0	0	2	3	4	4	4	8	10	0	3
DDB_G0271576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271578	0	0	47	47	8	1	5	0	0	7	15	4	0	0	29	5	0	2
DDB_G0271580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271582	0	4	43	86	74	32	27	1	19	33	92	74	37	31	32	35	9	47
DDB_G0271584	3	3	30	63	43	28	17	1	21	46	101	46	42	23	14	32	36	35
DDB_G0271586	0	0	2	1	0	6	10	0	0	0	0	1	0	9	0	0	0	1
DDB_G0271588	0	0	3	1	0	12	154	0	0	0	0	0	12	90	0	0	0	0
DDB_G0271590	1	0	14	72	318	296	311	0	1	9	119	105	192	269	14	97	9	87
DDB_G0271592	50	2	50	95	166	152	118	7	10	48	115	119	184	108	151	33	62	2
DDB_G0271594	1	0	2	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0
DDB_G0271596	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
DDB_G0271598	1	1	8	0	2	0	0	0	7	5	1	2	0	7	0	0	0	1
DDB_G0271600	0	0	1	3	3	0	0	0	13	1	4	3	2	1	0	2	0	0
DDB_G0271602	3	8	22	30	19	3	8	1	38	11	56	16	11	7	5	22	1	1
DDB_G0271606	162	521	664	549	705	1050	1711	242	625	641	1282	1038	1170	2476	828	1871	259	145
DDB_G0271608	276	221	434	425	699	606	479	167	519	440	847	615	678	692	563	473	71	8
DDB_G0271610	209	351	415	555	376	199	296	103	746	303	589	411	454	392	105	361	24	4
DDB_G0271614	2	0	31	40	415	1846	3227	1	5	10	63	161	1461	2932	2	3	66	49
DDB_G0271618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0271624	4	2	0	1	1	2	0	0	5	2	2	0	2	0	0	5	0	0
DDB_G0271626	88	124	318	467	228	93	121	58	332	362	618	272	185	146	183	287	98	7
DDB_G0271628	269	147	547	629	963	353	227	253	366	644	923	1104	447	281	42	88	29	76
DDB_G0271630	477	243	154	225	121	90	69	216	541	184	293	231	149	165	18	332	179	18
DDB_G0271632	6	5	16	38	32	23	23	5	11	14	32	36	25	21	10	14	7	0
DDB_G0271634	4	0	5	0	2	2	6	0	4	2	4	1	1	2	0	7	0	1
DDB_G0271636	0	3	4	2	6	4	3	5	7	0	6	4	6	5	1	10	0	0
DDB_G0271638	1	0	1	2	3	13	3	2	6	2	5	1	11	1	2	20	31	0
DDB_G0271640	10	113	89	260	367	1084	1066	12	233	95	334	468	1564	1774	871	49	641	18
DDB_G0271642	2	14	134	191	107	27	34	9	59	167	387	162	66	52	26	36	0	10
DDB_G0271644	0	17	27	19	29	20	9	4	11	13	14	12	22	17	10	2	0	0
DDB_G0271646	0	0	0	1	2	1	0	0	1	0	0	1	0	2	0	0	0	0
DDB_G0271648	1	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0
DDB_G0271650	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
DDB_G0271652	0	0	0	0	0	1	1	0	0	0	0	2	2	2	0	0	0	0
